Frame,Time_Seconds,Knee_Angle_Raw,Knee_Angle_SG,Hip_Angle_SG,Elbow_Angle_SG,Ground_Truth,Prediction
895,17.9,167.74127140590238,167.31344998146005,167.46482265488484,144.53441853133722,Standing,Standing
896,17.92,164.15903581684432,163.62132057688615,163.81067408355764,141.37111957945837,Standing,Standing
897,17.94,159.38021288904656,159.09308981985936,159.08861061983689,137.32925020080293,Standing,Standing
898,17.96,154.88462878209458,154.68294320092443,154.45799088594708,133.2487446257428,Standing,Standing
899,17.98,147.71609059719418,149.68263723138378,148.939833242997,128.08032405004857,Standing,Standing
900,18.0,145.9315508317301,145.21172655685507,143.83913031590444,122.68217631644873,Standing,Standing
901,18.02,139.3508176758941,140.3585132653151,138.3462433551368,116.79712774688412,Standing,Squatting
902,18.04,137.654195513375,136.03994539485046,133.5192785084036,112.14296955869057,Standing,Squatting
903,18.06,131.06400315009057,131.59520957068523,128.48336981371784,107.01599388880105,Standing,Squatting
904,18.08,128.58018976071003,127.85339557280037,124.25319710102615,102.153714093612,Standing,Squatting
905,18.1,121.6152489756551,123.46444469259363,119.38785840601012,96.68958992460632,Standing,Squatting
906,18.12,121.15438873642728,120.07799310933272,115.6878489442854,91.97469222388459,Standing,Squatting
907,18.14,115.54119010902721,116.4375166502367,111.71782969112868,86.9278907661422,Standing,Squatting
908,18.16,115.2880519146862,113.84695274417832,108.90577508887449,82.52345583338561,Standing,Squatting
909,18.18,109.20330096982167,111.08798405521358,105.83944452094538,77.68621472933596,Standing,Squatting
910,18.2,109.99911584089106,108.99973301875524,103.5208449797456,74.36523963780867,Standing,Squatting
911,18.22,105.29707313502817,106.17397309725663,100.71612355248865,70.67859483553717,Standing,Squatting
912,18.24,105.11856301151924,103.77438895970612,98.57635368092335,68.65851887566504,Standing,Squatting
913,18.26,100.23417277749668,100.61678162028828,95.39450510003567,66.16138606348804,Standing,Squatting
914,18.28,98.62038745248645,97.8400731580375,92.52503009278928,64.4423871358355,Standing,Squatting
915,18.3,93.12598546318065,93.9964238089293,88.52905508540816,62.346212448737624,Standing,Squatting
916,18.32,91.33470212487993,90.71379242934783,84.90901296818876,61.42279358205947,Standing,Squatting
917,18.34,86.18183906348652,86.86506843973852,80.89580825467725,60.19181729048467,Standing,Squatting
918,18.36,84.17119107758722,83.62732587729526,77.44365234054088,59.595933875494104,Standing,Squatting
919,18.38,79.06029030385285,80.12511616600656,73.90488615704999,58.44674593890122,Standing,Squatting
920,18.4,78.15278842533243,77.25043458024159,70.99008020927486,57.974979506068934,Standing,Squatting
921,18.42,73.79896737862992,74.21957775523299,68.27250925630153,57.0410516668115,Standing,Squatting
922,18.44,72.41858432990483,71.83481438107015,66.39475806011504,56.603122682807374,Standing,Squatting
923,18.46,68.91935091780582,69.47690684697203,64.4490753715014,55.88555294417288,Standing,Squatting
924,18.48,67.95783427473431,67.80693267677226,63.13755641339937,55.83172755511638,Standing,Squatting
925,18.5,65.49659950738685,66.07331505850367,61.67557129062279,55.80572722152884,Standing,Squatting
926,18.52,64.96886253788024,64.88458328539497,60.59814534986103,56.38319659976217,Standing,Squatting
927,18.54,63.71410375844517,63.66681478098459,59.64755945216298,56.72212257573979,Standing,Squatting
928,18.56,63.48423550283773,62.72382205583893,58.942366131970275,57.269884385540365,Standing,Squatting
929,18.58,61.63743006001102,61.828919414312345,58.36891820783691,57.73075656468037,Standing,Squatting
930,18.6,61.03280030335289,61.09416462562107,58.007674158411184,58.247019370032355,Standing,Squatting
931,18.62,60.058083380820236,60.30908220921171,57.769981064280124,58.39006237568539,Standing,Squatting
932,18.64,59.65776095068184,59.78255258942507,57.67528950492192,58.63814057376465,Standing,Squatting
933,18.66,59.884083746632925,59.45765692949677,57.66475722882098,58.78099042554947,Standing,Squatting
934,18.68,59.043852637586276,59.47437746389029,57.82954125074994,58.946111306057745,Standing,Squatting
935,18.7,59.40565842230274,59.51876629450457,57.99525303500911,59.093922170300296,Standing,Squatting
936,18.72,59.884083746632925,59.68552296181698,58.24942943625541,59.132863842917395,Standing,Squatting
937,18.74,60.15101766693779,59.93619579010645,58.595661134952344,59.0281558730996,Standing,Squatting
938,18.76,60.1962717377059,60.085808428951005,58.83379563039036,59.082854752325744,Standing,Squatting
939,18.78,60.269049113578575,60.43635092141233,59.185526264057145,59.14702471684103,Standing,Squatting
940,18.8,60.68129062759872,60.63765179795356,59.501018257891126,59.13656496666499,Standing,Squatting
941,18.82,61.16546878807923,60.93508699221754,59.88803330177545,59.019319293605044,Standing,Squatting
942,18.84,60.93661157299223,61.24799320773165,60.04426667219152,58.77553387662463,Standing,Squatting
943,18.86,62.327345687182046,61.85444692400455,60.43994378759704,58.72460199119793,Standing,Squatting
944,18.88,62.442734321853436,62.665903016379886,60.864666306150326,58.53221592946929,Standing,Squatting
945,18.9,63.85455668741598,63.963837661763584,61.84181049644057,58.24947361466726,Standing,Squatting
946,18.92,64.84259299804542,65.47911374650771,62.83096581287501,58.40080060095029,Standing,Squatting
947,18.94,67.72986814148362,67.52672603653382,64.30022962443078,58.38357359958639,Standing,Squatting
948,18.96,69.65476828033044,69.53648574222439,65.64673483039452,58.47233918677358,Standing,Squatting
949,18.98,72.86215581355968,72.21880718932351,67.5269179325856,58.42862722880063,Standing,Squatting
950,19.0,74.13578828777902,74.74560990727389,69.34205243078524,58.49878947383705,Standing,Squatting
951,19.02,77.7756938989593,77.52516215945019,71.31229892263623,58.51848662162069,Standing,Squatting
952,19.04,79.64839549828262,80.08092367407761,72.9122363332481,58.79243057994338,Standing,Squatting
953,19.06,84.31747809160926,83.20683334809613,75.31603107059952,59.553352272072516,Standing,Squatting
954,19.08,85.51384524840746,86.31867410894766,77.65061552056949,60.4194013822526,Standing,Squatting
955,19.1,90.0,90.21474134186624,81.24484667308748,61.58973008242929,Standing,Squatting
956,19.12,93.18547252267173,93.92625226040123,84.6909208223335,63.091025818297524,Standing,Squatting
957,19.14,99.13017648227328,98.2525568483703,89.09712593300041,64.28193432207841,Standing,Squatting
958,19.16,101.88206521851926,102.30818976834712,93.27221423121411,64.74191144043988,Standing,Squatting
959,19.18,107.56182183247903,106.73182935616117,98.05724809715203,65.45300687308514,Standing,Squatting
960,19.2,109.73459467923168,110.31500875611017,102.2296499782475,66.25190786949025,Standing,Squatting
961,19.22,115.34096865488736,114.22456581691081,106.69449004779062,67.56843693725686,Standing,Squatting
962,19.24,117.41276903636647,117.72954190592644,110.6826010799905,69.45680616446664,Standing,Squatting
963,19.26,122.12711169575704,122.17829803787505,115.55337813735044,71.63186881086887,Standing,Squatting
964,19.28,124.64580030767705,126.48626970768782,120.03969908296668,74.02730441395394,Standing,Squatting
965,19.3,132.7881675761206,131.9886553695315,125.77038245024235,76.17856262896365,Standing,Squatting
966,19.32,136.18268583025042,137.6528741153595,131.57001032433854,78.56399014138336,Standing,Squatting
967,19.34,145.10904727010086,143.69409065479513,138.01994842241285,80.44931700126922,Standing,Squatting
968,19.36,148.52779021721435,149.63259627724398,144.43702794320518,81.71718662287579,Standing,Standing
969,19.38,157.9164293381302,155.57817418761815,151.13585725722734,82.41217942637199,Standing,Standing
970,19.4,159.95532237725027,160.66941139747942,157.2519796744438,82.31294603289547,Standing,Standing
971,19.42,164.64558195169016,165.42320636458678,163.00942360437006,81.59305145552092,Standing,Standing
972,19.44,169.28949525514236,169.06767557205384,167.62222441765056,80.12080859235381,Standing,Standing
973,19.46,173.13054346654744,171.9347070582897,171.58867019719284,78.31232749179857,Standing,Standing
974,19.48,174.06329298886314,173.86976069979542,174.32674824138343,77.13686505876493,Standing,Standing
975,19.5,175.83349511404217,175.7356028655912,176.806030292075,76.07878936924814,Standing,Standing
976,19.52,176.31194929060175,176.63308217619326,178.40938346173564,76.23477665217636,Standing,Standing
977,19.54,176.0027536242495,177.1853825312525,179.80606173231448,76.266820198996,Standing,Standing
978,19.56,178.53097383036356,177.6274532845615,179.0583526440522,76.83199685004276,Standing,Standing
979,19.58,178.0120093876135,178.20044348309867,177.84590632169494,77.05581685679442,Standing,Standing
980,19.6,178.1074267076037,178.51214275064683,176.84356959879628,77.33912608210544,Standing,Standing
981,19.62,179.17627013889938,178.84075211119566,175.8366222092597,77.30919102800368,Standing,Standing
982,19.64,179.124883803429,179.05405641953212,174.90733723623956,77.4356830866644,Standing,Standing
983,19.66,179.14776106700398,178.95351284857145,174.16608641450463,77.55140202795472,Standing,Standing
984,19.68,178.72004372672026,179.1090163221948,173.49600066887083,78.12394151999125,Standing,Standing
985,19.7,179.18763934576515,179.16241795799004,172.989846135647,78.54954116135912,Standing,Standing
986,19.72,179.1574757373876,179.1879324634085,172.51355044599998,79.13316251598873,Standing,Standing
987,19.74,179.12309225673332,179.29191537095724,172.13947025523774,79.72035010305126,Standing,Standing
988,19.76,179.56989357103714,179.37109398386508,171.98235972023048,80.1666423157969,Standing,Standing
989,19.78,179.5384986267337,179.4499592988007,171.90741423199816,80.22345022449547,Standing,Standing
990,19.8,179.60093136806356,179.42777971414947,171.94782488558525,80.04243699566086,Standing,Standing
991,19.82,179.2379659687873,179.4782309639243,171.98009798194192,79.4647470346127,Standing,Standing
992,19.84,179.2357928029129,179.4168426238349,172.08029155616455,78.64997687673417,Standing,Standing
993,19.86,179.32568838626378,179.4261818442425,172.19433754154375,77.6709605740636,Standing,Standing
994,19.88,179.29471211643607,179.40241816673998,172.2207162494606,76.78882460988376,Standing,Standing
995,19.9,179.23363536874803,179.19619342848225,172.409282330734,76.2391822439564,Standing,Standing
996,19.92,178.51497177996475,178.83192243023012,172.62728923401065,76.27452230524686,Standing,Standing
997,19.94,178.51497177996475,177.84699584718422,173.69336148539395,76.72228315526931,Standing,Standing
998,19.96,176.4371373890192,176.4580859863771,175.21052014173532,76.84873571558197,Standing,Standing
999,19.98,174.33568082411,174.23012619700935,177.8496103179753,77.08890165902494,Standing,Standing
1000,20.0,171.84481009874222,171.4300755148707,178.77351029712221,78.06455114682457,Standing,Standing
1001,20.02,167.4569446036382,167.7350526206441,174.40556190654507,78.09316670618539,Standing,Standing
1002,20.04,164.43057413455426,163.53434784209472,169.42433965446185,76.98292334207315,Standing,Standing
1003,20.06,158.78284809371507,159.1530900651523,164.02149011637584,74.73330737032823,Standing,Standing
1004,20.08,155.3822764033564,154.94562375955763,158.71563815892074,71.89322206484897,Standing,Standing
1005,20.1,149.46862692570514,151.00475645145883,153.42664703204005,68.8342373921067,Standing,Standing
1006,20.12,147.34195818097007,147.86866803080568,148.87168674165838,65.86896955707051,Standing,Standing
1007,20.14,143.86970535677725,144.28126755114587,143.9167595007276,63.51199089448295,Standing,Squatting
1008,20.16,142.2809856110776,141.09023791559028,139.7082954648187,61.05663553867843,Standing,Squatting
1009,20.18,138.40666364634546,137.35794537876964,135.08541553396546,59.853224203516625,Standing,Squatting
1010,20.2,135.53702598761595,134.09247061983763,131.20880413657056,59.73968617345778,Standing,Squatting
1011,20.22,127.51125127185172,130.25777996122446,126.90033248963684,59.913392597016106,Standing,Squatting
1012,20.24,126.88887560825495,126.7867339108784,122.99516981380954,60.30282008707676,Standing,Squatting
1013,20.26,121.71028385661796,122.98508315205655,118.8366239449572,60.82732047358095,Standing,Squatting
1014,20.28,121.812649113264,119.71933673576464,114.95625323824217,61.117930000169395,Standing,Squatting
1015,20.3,116.14010583609885,116.54086058577488,110.9727237191071,61.07770533312,Standing,Squatting
1016,20.32,114.24703276665662,113.7167987190346,107.46659329062052,60.5124238339863,Standing,Squatting
1017,20.34,108.64032533865188,110.3471009322916,103.56284691853737,60.13732201447171,Standing,Squatting
1018,20.36,107.63525906641786,107.08701794668724,100.32021735288811,59.28489048686786,Standing,Squatting
1019,20.38,103.38592408173162,103.05878608330984,96.52121591247071,59.096581393024685,Standing,Squatting
1020,20.4,100.11665341222457,99.71463573295655,93.60825633508493,58.76078924303448,Standing,Squatting
1021,20.42,96.38827018782067,95.73516721052597,90.1375768257323,58.4907196138767,Standing,Squatting
1022,20.44,91.4402468481189,91.87080229936953,87.11973156256055,58.410540422090115,Standing,Squatting
1023,20.46,87.04003606169508,87.43999030499309,83.5889264510544,58.10760552505934,Standing,Squatting
1024,20.48,85.06200519728037,83.66764358564039,80.32928637143473,57.83772760577963,Standing,Squatting
1025,20.5,79.2339179040419,80.37833283065055,77.36668732753064,57.03710218688345,Standing,Squatting
1026,20.52,77.4025696428748,77.87016572088953,74.7417825760765,56.39303438361687,Standing,Squatting
1027,20.54,74.66771960092646,75.94160684982624,72.41539381755896,55.633997933388905,Standing,Squatting
1028,20.56,75.2801393941274,74.59757911417802,70.57550167207106,54.71254388085206,Standing,Squatting
1029,20.58,74.50597645943824,73.71190293631815,68.86557261746911,53.878695394527625,Standing,Squatting
1030,20.6,73.66374311246229,73.54771892009798,67.83360883163034,53.198999084149015,Standing,Squatting
1031,20.62,72.66773076848071,73.18007578951995,66.82445087948155,52.69459788592721,Standing,Squatting
1032,20.64,72.8524438200182,72.8826844694022,66.21927766922781,52.43315338555623,Standing,Squatting
1033,20.66,72.9338707041509,72.39517657316506,65.58051806521848,52.23833328047274,Standing,Squatting
1034,20.68,72.3798773374931,72.190393861591,65.28068250518467,52.59937650501967,Standing,Squatting
1035,20.7,71.60335836813886,72.06021051868069,64.98472564553951,52.83417196372507,Standing,Squatting
1036,20.72,71.55457909029971,71.9645685047257,64.7244189597044,53.25144208153718,Standing,Squatting
1037,20.74,71.8716887606497,71.65813662330699,64.32662931069346,53.38720224920868,Standing,Squatting
1038,20.76,71.74081400944293,71.20735751390491,63.789636499062134,53.483468541055345,Standing,Squatting
1039,20.78,71.17592023598145,70.92584105286035,63.14358651942506,53.520946324793776,Standing,Squatting
1040,20.8,70.67336006957376,70.50139921696126,62.45035833137483,53.6954012549234,Standing,Squatting
1041,20.82,69.62144792422735,69.97786698657433,61.722967105452895,53.97899646746085,Standing,Squatting
1042,20.84,69.32093665596935,69.62958175078884,61.311222069164685,54.17760093564666,Standing,Squatting
1043,20.86,70.27004737215374,69.89016356377702,61.44060843911651,54.41910000507455,Standing,Squatting
1044,20.88,69.60475152811225,70.41784956445177,61.856823528988734,54.87108057533541,Standing,Squatting
1045,20.9,71.07661211934683,71.43090174836043,62.695443962072424,55.5208966505735,Standing,Squatting
1046,20.92,73.1599947403174,72.78709802554738,63.93924933460355,56.24810286512425,Standing,Squatting
1047,20.94,75.20499797118806,74.61564267004785,65.60671018932891,57.281922275184534,Standing,Squatting
1048,20.96,75.28463314628127,75.80773094212478,66.91044365593028,58.10583679283807,Standing,Squatting
1049,20.98,78.01556931750164,77.4833773256782,68.61225235491736,59.442941494185874,Standing,Squatting
1050,21.0,79.21432800112713,78.55422307918094,69.94959441198581,60.703904135406184,Standing,Squatting
1051,21.02,80.91402876637252,80.30532477804779,72.02406400933808,62.24446466274877,Standing,Squatting
1052,21.04,79.19269576447141,81.77844773258366,73.93412763958368,63.217349935762954,Standing,Squatting
1053,21.06,84.7174504385422,83.95196184759952,76.56156851292137,64.2045431203863,Standing,Squatting
1054,21.08,84.82783917490744,85.54470255489952,78.75802565361165,64.79950672699046,Standing,Squatting
1055,21.1,90.40348473505846,88.13982775003021,82.01823069968847,66.03605363886764,Standing,Squatting
1056,21.12,89.0843536227649,90.31373183026832,84.92310986245339,66.98791985177913,Standing,Squatting
1057,21.14,94.10930415976135,93.34367580077362,88.74372309398069,68.26429278685283,Standing,Squatting
1058,21.16,94.13467137373351,95.84643501406197,92.1101733646567,69.46427507872774,Standing,Squatting
1059,21.18,100.8037033541733,99.3702276999393,96.35776614418715,71.03693787271084,Standing,Squatting
1060,21.2,100.38220746516934,102.81209085648142,100.39395288326071,72.34966712545142,Standing,Squatting
1061,21.22,108.59263891224504,106.89017277682589,105.00776902737402,73.55800132022141,Standing,Squatting
1062,21.24,109.85404204516222,110.3575233452983,108.87435858135825,74.25022921920277,Standing,Squatting
1063,21.26,115.57122506908348,113.97478655673152,113.00637539393576,75.02755679224585,Standing,Squatting
1064,21.28,116.98918041328628,117.06026504266839,116.49088901667606,75.35927760545631,Standing,Squatting
1065,21.3,120.23775203927775,120.83625698701898,120.5959204577073,76.13604626311337,Standing,Squatting
1066,21.32,122.83645652801675,123.87736653161004,123.9805531557949,77.16577077479201,Standing,Squatting
1067,21.34,127.69745757686407,127.98411414096277,128.4146793080336,78.62678679120667,Standing,Squatting
1068,21.36,131.97140395037317,131.7416676607689,132.50396938618914,80.0837970800765,Standing,Squatting
1069,21.38,137.3325411211363,136.02980891268226,137.2571332621843,81.09476586113762,Standing,Squatting
1070,21.4,139.36683896251762,140.15166961917768,141.89352493891084,82.34423202149195,Standing,Squatting
1071,21.42,145.65403818959413,144.47760806709744,146.9122078630353,82.7296336817401,Standing,Squatting
1072,21.44,146.66745089777717,148.35808290257833,151.7182762379776,82.7205721447917,Standing,Standing
1073,21.46,152.11417373703475,152.25501171567421,156.65437301533842,82.89484756088117,Standing,Standing
1074,21.48,155.86500910062034,155.82044942132632,161.03058195178062,82.58865496502857,Standing,Standing
1075,21.5,160.69562134983275,159.3254460607898,165.16465905822403,82.26192011129159,Standing,Standing
1076,21.52,162.12912642142157,162.28334251287768,168.59232935426297,82.50345476252605,Standing,Standing
1077,21.54,165.33063802296232,165.2705906405516,171.87221438227004,82.4687875340051,Standing,Standing
1078,21.56,166.53904853972267,167.2752361582393,174.23169100739338,82.368982752854,Standing,Standing
1079,21.58,169.1861224862095,168.9604368458997,176.18328285877277,82.3971241786785,Standing,Standing
1080,21.6,170.91817105006896,170.23346869618013,177.5874283585551,82.75487589730105,Standing,Standing
1081,21.62,171.87438193609674,171.69263134489623,179.1263720678925,83.21945598900533,Standing,Standing
1082,21.64,171.97324652018474,172.87801455432842,179.54132819297016,83.73764214342896,Standing,Standing
1083,21.66,173.682484775991,174.0586525495939,178.31692141934917,84.79399740023642,Standing,Standing
1084,21.68,174.60634990532245,174.85856671432524,177.51989299941775,85.74311666930227,Standing,Standing
1085,21.7,176.33966671275965,175.4034629848493,176.8488959785127,87.03655002371943,Standing,Standing
1086,21.72,176.26060123386617,175.84868112482246,176.26419016823516,87.95216409365409,Standing,Standing
1087,21.74,176.26060123386617,175.97162644231847,175.82870766308554,88.3877961223619,Standing,Standing
1088,21.76,175.4040917567134,175.80483570471557,175.7100760268909,88.34420963361161,Standing,Standing
1089,21.78,175.0059771671019,175.61451097349615,175.71106869466607,88.28036576610059,Standing,Standing
1090,21.8,175.52949484346564,175.32712950399625,175.79507563407975,88.18222482432257,Standing,Standing
1091,21.82,175.02074792715015,175.3650869480175,175.69451137410212,87.88873996476494,Standing,Standing
1092,21.84,175.88031503974736,175.55747322574192,175.57315912176423,87.39310745178747,Standing,Standing
1093,21.86,175.88031503974736,175.92965990014594,175.38409731311418,87.06529748962731,Standing,Standing
1094,21.88,175.88031503974736,176.26567340783737,175.20243581078907,86.7858091301382,Standing,Standing
1095,21.9,176.74020698835113,176.35263960575028,175.14306680873585,86.63383610972383,Standing,Standing
1096,21.92,176.74020698835113,176.43561526612336,175.05526171844028,86.36558449276093,Standing,Standing
1097,21.94,176.74020698835113,176.45230323234645,175.06469949936977,86.18274256898886,Standing,Standing
1098,21.96,176.38605185717978,176.62688447653198,175.02255717411086,85.55175953031356,Standing,Standing
1099,21.98,175.8618622933658,176.88843041029898,174.87699350914002,85.07203184841863,Standing,Standing
1100,22.0,176.78206742085382,177.08352938033994,174.808568817255,84.15165449443379,Standing,Standing
1101,22.02,177.4284280287746,177.11599989775925,175.1767464860336,83.74799276422034,Standing,Standing
1102,22.04,177.4692369816344,176.93002330602158,175.88338859070947,83.54046971053718,Standing,Standing
1103,22.06,176.9120794901013,176.45907798069194,177.15216252411807,84.33196056569054,Standing,Standing
1104,22.08,175.19402892425288,175.3003738147204,179.0593602484279,85.71089632754318,Standing,Standing
1105,22.1,172.90137838783824,173.23430095849906,177.8674247705621,87.40533120357647,Standing,Standing
1106,22.12,171.14956045404074,170.62928517958963,174.22015294701194,88.70972701032571,Standing,Standing
1107,22.14,168.03786814417862,167.3109075788271,169.64195600744563,89.8410178224318,Standing,Standing
1108,22.16,163.62357683126567,163.83697685635514,164.87761072296803,90.39722121930994,Standing,Standing
1109,22.18,159.8482529656985,160.0722999575481,159.94807932200817,89.24317617671903,Standing,Standing
1110,22.2,156.83559805804447,156.57123110720497,155.3921718366095,86.7375045754524,Standing,Standing
1111,22.22,152.00380888478358,153.2099837271737,150.93859644152496,83.54758569967774,Standing,Standing
1112,22.24,150.94438136735852,150.78358984786854,147.50071124026204,79.98487051651917,Standing,Standing
1113,22.26,147.28002095848336,148.7177208349612,144.3968964680428,76.99936585492085,Standing,Standing
1114,22.28,147.46797809483724,146.7973066297259,141.80459224504284,73.97069288058982,Standing,Standing
1115,22.3,144.69341995809822,144.60777143216978,139.00232675371322,71.4766564826304,Standing,Squatting
1116,22.32,144.6048603159816,142.4950164391045,136.50261346718747,69.21693696060775,Standing,Squatting
1117,22.34,139.39870535494651,139.70035614370212,133.251813019426,67.51400300418072,Standing,Squatting
1118,22.36,136.54960117207756,136.99761893952757,130.19648195647977,66.30954805210754,Standing,Squatting
1119,22.38,132.18688265369366,133.40177450194992,126.48573137439635,64.72913583102006,Standing,Squatting
1120,22.4,130.8347258965332,130.40694597277138,123.4586810941518,63.36979248173598,Standing,Squatting
1121,22.42,126.89569161516417,126.86596840330452,119.98639075022305,62.01581290281791,Standing,Squatting
1122,22.44,124.73338207888915,123.94682313344349,117.31187886101037,60.75740244866854,Standing,Squatting
1123,22.46,119.6515618299255,120.7757022642878,114.37412310718943,59.51397211584221,Standing,Squatting
1124,22.48,119.70761595318712,118.18210609622233,112.01405245302786,57.91290082889689,Standing,Squatting
1125,22.5,113.04658769877761,115.23376152451748,109.34992265686076,56.90662491553061,Standing,Squatting
1126,22.52,112.68192143888834,112.49254418905718,106.95678097786353,55.92982179284892,Standing,Squatting
1127,22.54,109.34322045744989,109.12052975280358,103.78808134558604,55.3316860119785,Standing,Squatting
1128,22.56,108.26257301853707,106.17584846049792,101.12232752983314,55.18976981814328,Standing,Squatting
1129,22.58,102.08275628554374,102.28178296156132,97.63934471941317,54.82477519796879,Standing,Squatting
1130,22.6,98.44168342319554,99.2134738090695,94.97568786859618,54.61131599803897,Standing,Squatting
1131,22.62,93.9637288127591,95.30260631552783,91.41537594672518,54.24735685453922,Standing,Squatting
1132,22.64,93.50353164478081,91.9855875206235,88.32556060995478,53.756018741774064,Standing,Squatting
1133,22.66,87.60341351115498,88.85621193303082,85.00589289677185,53.31246851213533,Standing,Squatting
1134,22.68,88.0653902028512,86.68139085987151,82.39929542311359,53.02421962506588,Standing,Squatting
1135,22.7,83.23183653474219,84.52393901192698,79.5849521409058,52.887897356979444,Standing,Squatting
1136,22.72,82.71979171561712,82.6312269678199,77.03495304230255,52.77598569431732,Standing,Squatting
1137,22.74,80.72425824629536,80.3377298543749,74.21654898885274,52.71699307313177,Standing,Squatting
1138,22.76,79.3984411917024,78.88697889296473,72.4540147804426,53.130976034460964,Standing,Squatting
1139,22.78,76.88921467052621,77.01005588622053,70.43354193375602,53.02535790875508,Standing,Squatting
1140,22.8,75.4094725982983,75.63117321975064,69.01383041649098,53.078490528144634,Standing,Squatting
1141,22.82,73.03537448032843,74.0343285177231,67.50152849862654,52.92292837193882,Standing,Squatting
1142,22.84,74.36404523061304,72.78888773303068,66.31553022194275,52.90068491251477,Standing,Squatting
1143,22.86,71.5884867751927,72.03217163040046,65.59763623230418,52.90901776298525,Standing,Squatting
1144,22.88,70.96614733577502,71.5697660042917,65.1898210521161,52.87524465623303,Standing,Squatting
1145,22.9,71.12376825866588,71.260690932884,64.74369820969983,53.01880676060111,Standing,Squatting
1146,22.92,71.31303132421336,71.12989109848043,64.70969420566675,53.16564377761154,Standing,Squatting
1147,22.94,72.05941666100153,71.22094235704506,64.83280482311226,53.353611828138206,Standing,Squatting
1148,22.96,70.98029094928954,71.68358578588378,65.36141480246137,53.704014320999484,Standing,Squatting
1149,22.98,71.71729823997542,72.05014597955146,65.56952190636586,53.8999999342047,Standing,Squatting
1150,23.0,72.34072701268914,72.07618740250943,65.39912926555394,54.28571207443767,Standing,Squatting
1151,23.02,73.63071846414768,72.26054045897172,65.42612897549888,54.43481783691473,Standing,Squatting
1152,23.04,72.29419562687058,72.44132717106386,65.34844704193944,54.482263529202584,Standing,Squatting
1153,23.06,73.14985354095579,73.34073075009479,65.92400315601506,54.36737337097265,Standing,Squatting
1154,23.08,72.92813605555385,74.066720855519,66.48596924948882,54.0276091545128,Standing,Squatting
1155,23.1,76.09561471829832,75.88810965514654,68.15188985973387,54.161728147398,Standing,Squatting
1156,23.12,77.74656500472055,78.20735775983958,70.36249154650962,54.25025274653706,Standing,Squatting
1157,23.14,82.09431104395541,81.5314297330939,73.41314004892615,54.25251518952409,Standing,Squatting
1158,23.16,83.23382517745456,84.81114680205714,76.52654235896756,54.23906168999202,Standing,Squatting
1159,23.18,90.38388557559395,88.44722575323328,79.95767139449195,54.54053888288142,Standing,Squatting
1160,23.2,91.54010526117027,91.74611542628021,83.07402146615338,55.03166072271096,Standing,Squatting
1161,23.22,96.23198454780322,95.68797675680915,86.8280771833862,55.989647070630745,Standing,Squatting
1162,23.24,98.22980488607504,99.4053532240464,90.42478856928192,57.016544520908134,Standing,Squatting
1163,23.26,102.92023307650628,103.64218903937096,94.70234342993274,58.26086777773283,Standing,Squatting
1164,23.28,106.99280166907893,107.30859670005852,98.55979576156545,59.30861097297302,Standing,Squatting
1165,23.3,113.3365568754017,111.59113679251374,103.05842203394975,60.76379679745038,Standing,Squatting
1166,23.32,114.59045397628847,115.0519391912281,106.84408767455348,61.986310669824206,Standing,Squatting
1167,23.34,119.48693663470395,118.52163416929912,110.70759199159359,63.16626255222338,Standing,Squatting
1168,23.36,120.7420569196981,121.23689931655264,114.10608088692224,64.77110138429293,Standing,Squatting
1169,23.38,124.28937942900085,123.75309492469509,117.62970534345015,67.53328319449537,Standing,Squatting
1170,23.4,124.9248773337282,125.93494463387339,120.85863582182107,70.56664111214619,Standing,Squatting
1171,23.42,129.14008039900438,128.90755157333433,124.82434199462462,74.20186927078646,Standing,Squatting
1172,23.44,131.0439684597707,131.57682096358138,128.53421088520616,77.8737386454409,Standing,Squatting
1173,23.46,134.470530728202,134.76613594931277,132.882471968187,81.80151030924301,Standing,Squatting
1174,23.48,137.31067648378564,137.51399956072302,136.76288748405258,84.83396877256132,Standing,Squatting
1175,23.5,142.00735098495693,140.52652329915733,140.96623533739745,87.72831007355838,Standing,Squatting
1176,23.52,142.73600068549527,142.86878053979865,144.40722614445866,89.64068166042104,Standing,Squatting
1177,23.54,146.03991018081877,145.56618810713883,148.3750763764124,91.77625344919862,Standing,Standing
1178,23.56,146.8350318409545,148.09826101730866,152.3277132697793,94.10663302406513,Standing,Standing
1179,23.58,151.0689757437409,150.8120679311954,156.47568585008304,96.79951481905823,Standing,Standing
1180,23.6,152.24300708850302,153.5638742060259,160.46826428606235,100.14824368684565,Standing,Standing
1181,23.62,157.7280466074881,156.46295937320104,164.2640705444838,103.64800931930029,Standing,Standing
1182,23.64,159.2453122242789,159.1995172645265,167.67884243935598,108.79887265622624,Standing,Standing
1183,23.66,162.5659825657838,161.95328609165998,171.00930391802467,113.56236219043954,Standing,Standing
1184,23.68,163.9278845596141,164.15092646978266,173.67726971529405,118.1700842698244,Standing,Standing
1185,23.7,165.69310365062833,166.53865528986418,176.45622955178513,121.56224710913226,Standing,Standing
1186,23.72,168.60002708736317,168.54421543469243,178.7256484908351,123.5094215046662,Standing,Standing
1187,23.74,170.67046035711707,170.6222303301236,178.5778908424363,124.89543048068344,Standing,Standing
1188,23.76,172.10155220329108,172.25270626204517,176.42340431719626,124.87006162527345,Standing,Standing
1189,23.78,174.91144967560805,173.79944912135198,174.49509699809096,124.69550706873082,Standing,Standing
